,city,lat,lng,country,population
2788,Timezgana,34.5833,-4.7333,Morocco,16172.0
2789,Garou,11.8053,3.4739,Benin,16235.0
2790,Ambalabe,-15.1667,50.4167,Madagascar,16250.0
2791,’Ayn Bni Mathar,34.0889,-2.0247,Morocco,16289.0
2792,Kabo,7.6994,18.6292,Central African Republic,16279.0
2793,Antsahanoro,-14.8333,50.1333,Madagascar,16253.0
2794,Merimandroso,-18.75,47.5167,Madagascar,14545.0
2795,Andemaka,-22.3,47.75,Madagascar,16000.0
2796,Zegzel,34.8407,-2.3543,Morocco,16137.0
2797,Ampahimanga,-19.0833,47.2,Madagascar,16184.0
2798,Buwama,0.0633,32.1064,Uganda,16000.0
2799,Fenoarivo,-23.1167,47.5667,Madagascar,16000.0
2800,Fenoarivo,-20.8667,46.8833,Madagascar,16000.0
2801,Bouchabel,34.3833,-5.0167,Morocco,16084.0
2802,Ābīy Ādī,13.6231,39.0017,Ethiopia,16115.0
2803,Caidat Sidi Boubker El Haj,34.9148,-6.0735,Morocco,15990.0
2804,Ouadhia,36.55,4.0833,Algeria,15771.0
2805,Tangainony,-22.7,47.75,Madagascar,16000.0
2806,Masmouda,34.7862,-5.7078,Morocco,16106.0
2807,Bumpe,7.8919,-11.9025,Sierra Leone,16123.0
2808,Skhour Rehamna,32.4833,-7.9167,Morocco,15479.0
2809,Bni Tajjit,32.2833,-3.4833,Morocco,16149.0
2810,Baléyara,13.784,2.95,Niger,16063.0
2811,Bni Quolla,34.738,-5.5441,Morocco,16049.0
2812,Ambarakaraka,-13.5,48.8667,Madagascar,16114.0
2813,Ndioum,16.5167,-14.65,Senegal,16103.0
2814,Antadinga,-22.15,47.4167,Madagascar,15977.0
2815,Andapafito,-16.9167,49.3833,Madagascar,16000.0
2816,Mahavelona,-18.5167,47.25,Madagascar,16028.0
2817,Mananasy-Tsitakondaza,-19.15,46.65,Madagascar,16000.0
2818,Sérarou,9.5833,2.65,Benin,16060.0
2819,Khat Azakane,32.2226,-9.1343,Morocco,16014.0
2820,Fiadanana,-20.8667,47.1833,Madagascar,16000.0
2821,Léré,15.7117,-4.9117,Mali,16072.0
2822,Ambohibe,-17.45,49.1167,Madagascar,16000.0
2823,Leanja,-15.55,47.9333,Madagascar,16000.0
2824,Androrangavola,-20.5167,48.2333,Madagascar,16000.0
2825,Naivasha,-0.7167,36.4333,Kenya,14563.0
2826,Ambalatany,-22.5333,47.6,Madagascar,16000.0
2827,Alarobia,-18.9667,47.7333,Madagascar,16000.0
2828,Betanty,-25.5667,45.5167,Madagascar,16000.0
2829,Boudjima,36.814,4.1588,Algeria,15628.0
2830,Vohiposa,-20.9833,47.15,Madagascar,16000.0
2831,L’Oulja,34.2894,-4.9481,Morocco,15956.0
2832,Tsiningia,-15.4833,47.45,Madagascar,16000.0
2833,Vohilengo,-22.5333,47.6833,Madagascar,16000.0
2834,Ranohira,-22.4333,45.35,Madagascar,16041.0
2835,Inanantonana,-19.65,46.6167,Madagascar,16000.0
2836,Bambous,-20.26,57.4148,Mauritius,15345.0
2837,Bevonotra,-14.05,49.6167,Madagascar,16000.0
2838,Antindra,-14.1333,49.8167,Madagascar,16000.0
2839,Anjangoveratra,-14.1333,50.0833,Madagascar,16000.0
2840,Tizi-n-Tleta,36.5457,4.0571,Algeria,15479.0
2841,Analila,-14.45,49.05,Madagascar,16000.0
2842,Az Zintān,31.9306,12.2483,Libya,16024.0
2843,Antsenavolo,-21.4,48.05,Madagascar,16000.0
2844,Manompana,-16.6833,49.7333,Madagascar,16000.0
2845,Mangabe,-16.7167,46.8167,Madagascar,16000.0
2846,Ankazondandy,-18.6833,47.8167,Madagascar,16000.0
2847,Bekitro,-24.55,45.3,Madagascar,16000.0
2848,Mandrosonoro,-20.5833,46.0,Madagascar,16000.0
2849,Kafia Kingi,9.2731,24.4174,South Sudan,16000.0
2850,Androy,-21.3333,47.2667,Madagascar,15938.0
2851,Haddada,34.2236,-6.5111,Morocco,15898.0
2852,Ghomrassen,33.0592,10.34,Tunisia,15957.0
2853,Kyabé,9.4514,18.9447,Chad,15960.0
2854,Sahambala,-17.9417,49.1083,Madagascar,15850.0
2855,Vatomandry,-19.3308,48.9781,Madagascar,15836.0
2856,Aïn Mediouna,34.5,-4.55,Morocco,15770.0
2857,Bredasdorp,-34.5333,20.0417,South Africa,14936.0
2858,Dassari,10.8158,1.1406,Benin,15839.0
2859,Ezzhiliga,33.3,-6.5333,Morocco,15430.0
2860,Tamazouzt,31.3833,-8.3833,Morocco,15846.0
2861,Sidi Allal el Bahraoui,33.983,-6.417,Morocco,15866.0
2862,Sakhā,31.0881,30.9456,Egypt,14733.0
2863,Mandialaza,-18.6167,48.0333,Madagascar,15835.0
2864,Ait Yazza,30.5063,-8.7931,Morocco,14259.0
2865,Amawom,5.4667,7.5667,Nigeria,15000.0
2866,Nioro du Rip,13.75,-15.8,Senegal,15643.0
2867,Matuga,0.4603,32.5286,Uganda,15000.0
2868,Diang,4.5833,13.35,Cameroon,15795.0
2869,Ras el Oued,34.15,-4.0,Morocco,15778.0
2870,Goubellat,36.5333,9.6667,Tunisia,15762.0
2871,Kyazanga,-0.3864,31.3186,Uganda,15531.0
2872,Funyan Bīra,9.35,42.4,Ethiopia,15478.0
2873,Mvurwi,-17.0167,30.85,Zimbabwe,15645.0
2874,Guinguinéo,14.2667,-15.95,Senegal,15627.0
2875,Sebt Bni Smith,35.1373,-4.7107,Morocco,15577.0
2876,Mwinilunga,-11.7172,24.4289,Zambia,15704.0
2877,Ifanadiana,-21.3,47.6333,Madagascar,15681.0
2878,Toui,8.6833,2.6,Benin,15634.0
2879,Dejen,10.1667,38.1333,Ethiopia,15483.0
2880,Kinross,-26.4167,29.0833,South Africa,15246.0
2881,Marivorahona,-13.0833,49.0833,Madagascar,15654.0
2882,Bengonbeyene,1.6931,11.0342,Equatorial Guinea,15644.0
2883,Aç-çahrij,31.8,-7.14,Morocco,15385.0
2884,Qaryat Sulūq,31.6686,20.2503,Libya,15543.0
2885,Pahou,6.3833,2.2167,Benin,14436.0
2886,Butiama,-1.7667,33.9667,Tanzania,15383.0
2887,Wawizaght,32.1586,-6.355,Morocco,14570.0
2888,Monkey Bay,-14.0833,34.9167,Malawi,14955.0
2889,Amboavory,-17.3,48.5,Madagascar,15465.0
2890,Bokoro,12.3667,17.05,Chad,15517.0
2891,Isorana,-21.3167,46.9333,Madagascar,15472.0
2892,Ifrane,33.5333,-5.1167,Morocco,14659.0
2893,Linguère,15.3944,-15.1167,Senegal,15482.0
2894,Madagh,35.0133,-2.3397,Morocco,14486.0
2895,Kalongo,3.04,33.3711,Uganda,15000.0
2896,Manohisoa,-19.7833,46.7667,Madagascar,15422.0
2897,Al Hammam,33.1868,-5.6225,Morocco,15438.0
2898,Anazzou,30.6333,-8.05,Morocco,15429.0
2899,Méridjonou,6.4619,2.6774,Benin,13959.0
2900,Kérouané,9.2704,-9.02,Guinea,15406.0
2901,Moul El Bergui,32.5113,-8.9849,Morocco,15342.0
2902,Gomboussougou,11.4333,-0.7667,Burkina Faso,15336.0
2903,Andrakata,-14.6167,49.7167,Madagascar,15401.0
2904,Ambongamarina,-18.325,47.9542,Madagascar,15382.0
2905,Tendrara,33.05,-2.0,Morocco,15390.0
2906,Lokomby,-22.1833,47.75,Madagascar,15000.0
2907,Oulad Bou Rahmoun,32.2954,-6.6668,Morocco,15113.0
2908,Douar El Arbaa Bou Quorra,34.749,-5.1982,Morocco,15165.0
2909,Driouch,34.9833,-3.3833,Morocco,14741.0
2910,Tazert,31.6597,-7.4092,Morocco,15243.0
2911,Aïn Jemaa,34.0333,-5.8,Morocco,15265.0
2912,Bennane,35.6833,10.8333,Tunisia,14218.0
2913,Bétérou,9.2,2.2667,Benin,15236.0
2914,Mani,13.26,-0.2094,Burkina Faso,15066.0
2915,Souk Et-Tleta des Oulad Hamdane,33.1047,-8.2495,Morocco,15205.0
2916,Pâ,11.55,-3.26,Burkina Faso,15170.0
2917,Sabbah,33.8036,-7.0372,Morocco,15029.0
2918,Ilha de Moçambique,-15.0367,40.7328,Mozambique,14000.0
2919,Qantīr,30.8,31.8333,Egypt,13660.0
2920,Bedfordview,-26.1794,28.1361,South Africa,13959.0
2921,Ambahive,-22.2,47.7167,Madagascar,15000.0
2922,Talata Ampano,-21.55,47.0333,Madagascar,15000.0
2923,Ben Taieb,35.0837,-3.4696,Morocco,14257.0
2924,Mahaly,-24.1667,46.35,Madagascar,15197.0
2925,Gayéri,12.65,0.5,Burkina Faso,15170.0
2926,Aiyetoro Gbede,7.9833,6.0,Nigeria,15000.0
2927,Antsoso,-19.8167,46.8667,Madagascar,15000.0
2928,Tazzarine,30.7722,-5.5458,Morocco,15169.0
2929,Dembecha,10.55,37.4833,Ethiopia,15008.0
2930,Ianantsony,-23.55,43.7667,Madagascar,15000.0
2931,Midar,34.95,-3.5333,Morocco,15021.0
2932,Andondabe,-17.7667,49.3847,Madagascar,15058.0
2933,Sakabansi,10.0442,3.3821,Benin,15111.0
2934,Ambodiriana,-19.5833,47.5333,Madagascar,15000.0
2935,Mellila,33.3833,-7.1333,Morocco,15081.0
2936,Ambohimierambe-Andranofito,-19.7833,47.4333,Madagascar,15127.0
2937,Oued Jdida,33.9333,-5.3667,Morocco,14935.0
2938,Ifatsy,-22.4,47.75,Madagascar,15000.0
2939,Anororo,-17.5167,48.4333,Madagascar,14992.0
2940,Tsiatajavona-Ankaratra,-19.3833,47.35,Madagascar,15000.0
2941,Andranovelona,-19.65,47.6333,Madagascar,15000.0
2942,Ambesisika,-16.5167,46.8667,Madagascar,15000.0
2943,Sahave,-21.0667,47.1167,Madagascar,15000.0
2944,Mutukula,-1.0,31.4167,Uganda,15000.0
2945,Vohilava,-20.7,48.35,Madagascar,15000.0
2946,Alarobia Bemaha,-20.2,46.8833,Madagascar,15000.0
2947,Ambatoharanana,-17.3,49.1167,Madagascar,15000.0
2948,Ramainandro,-19.3,47.0,Madagascar,15000.0
2949,Ambinanindrano,-20.65,47.8,Madagascar,15000.0
2950,Milenaka,-22.8333,43.5833,Madagascar,15000.0
2951,Manambondro,-23.8,47.55,Madagascar,15000.0
2952,Manandona,-20.05,47.0667,Madagascar,15000.0
2953,Marofototra,-20.8667,48.1667,Madagascar,15000.0
2954,Antanifotsy,-16.8667,49.6333,Madagascar,15000.0
2955,Koungheul,13.9833,-14.8,Senegal,15000.0
2956,Kopoky,-25.2,45.2,Madagascar,15000.0
2957,Ankisabe,-19.2833,46.4833,Madagascar,15000.0
2958,Esbiaat,32.2044,-8.5608,Morocco,14986.0
2959,Bevoay,-24.4833,47.0167,Madagascar,15000.0
2960,Imanombo,-24.4333,45.8167,Madagascar,15000.0
2961,Ambatomanjaka,-18.8833,46.8667,Madagascar,15000.0
2962,Ankilimivory,-24.4667,44.9667,Madagascar,15000.0
2963,Beroy Atsimo,-23.9833,44.6667,Madagascar,15000.0
2964,Bakel,14.9042,-12.4583,Senegal,15000.0
2965,Analamary,-24.2333,47.2167,Madagascar,15000.0
2966,Anahidrano,-15.0833,47.9333,Madagascar,15000.0
2967,Anjoma-Ramartina,-19.6333,45.9667,Madagascar,15000.0
2968,Antanimenabaka,-16.9333,48.4833,Madagascar,15000.0
2969,Soalala,-16.1,45.3167,Madagascar,15000.0
2970,Douar Souk L‘qolla,35.0718,-5.5702,Morocco,14965.0
2971,Kezi,-20.9167,28.4667,Zimbabwe,15000.0
2972,Befasy,-20.5667,44.3667,Madagascar,15000.0
2973,Behisatse,-21.8,45.1167,Madagascar,15000.0
2974,Aghbal,34.9394,-2.1272,Morocco,14908.0
2975,Iharan̈a,-13.35,50.0,Madagascar,15000.0
2976,Tabant,31.6581,-6.42,Morocco,14963.0
2977,’Tlat Bni Oukil,32.577,-6.84,Morocco,14960.0
2978,Bni Darkoul,35.0563,-5.0688,Morocco,14779.0
2979,Dahé,6.5167,1.95,Benin,14622.0
2980,Sidmant al Jabal,29.0856,30.9344,Egypt,13119.0
2981,Gourrama,32.3333,-4.0833,Morocco,14927.0
2982,Vohipeno,-22.35,47.8333,Madagascar,14751.0
2983,Nioro,15.1833,-9.55,Mali,14421.0
2984,Vinanivao,-15.8833,50.2667,Madagascar,14906.0
2985,Sahakevo,-20.2833,47.8333,Madagascar,14885.0
2986,Edenburg,-29.7347,25.9369,South Africa,14566.0
2987,Hima,0.2906,30.1775,Uganda,14700.0
2988,Lumino,0.325,33.9958,Uganda,14624.0
2989,Bhalil,33.85,-4.8667,Morocco,12997.0
2990,Nagongera,0.77,34.0261,Uganda,14300.0
2991,Nzalat Laadam,32.1,-7.95,Morocco,14838.0
2992,Gabane,-24.6667,25.7833,Botswana,14842.0
2993,Fiadanana,-18.2167,46.8833,Madagascar,14784.0
2994,Ighrem n’Ougdal,31.2333,-7.4333,Morocco,14804.0
2995,Anomabu,5.1667,-1.1167,Ghana,14389.0
2996,Sinmpérékou,11.2333,2.4167,Benin,14748.0
2997,Ampohibe,-15.0333,50.3,Madagascar,14433.0
2998,Ankadinandriana,-19.0667,47.6667,Madagascar,14684.0
2999,Alindao,5.0333,21.2167,Central African Republic,14401.0
3000,Briniamaro,10.7411,2.0731,Benin,14751.0
3001,Aït Yaïch,36.5811,4.3303,Algeria,14439.0
3002,Onklou,9.5,1.9833,Benin,14693.0
3003,Béré,9.3156,16.1597,Chad,14666.0
3004,Oulad Driss,31.9536,-8.2053,Morocco,14716.0
3005,Androrangavola,-21.5,47.7167,Madagascar,14709.0
3006,Chifubu,-12.9333,28.6167,Zambia,13307.0
3007,Zemamra,32.6215,-8.7023,Morocco,13279.0
3008,Ngoulemakong,3.0833,11.4333,Cameroon,14675.0
3009,Ranomafana,-18.9583,48.8417,Madagascar,14672.0
3010,Mmopone,-24.5669,25.8733,Botswana,14655.0
3011,Baie du Tombeau,-20.1138,57.5066,Mauritius,14687.0
3012,Mahatsinjo,-17.7333,47.0333,Madagascar,14675.0
3013,Mangamila,-18.5667,47.8583,Madagascar,14640.0
3014,Bartabwa,0.83,35.8,Kenya,14611.0
3015,Gouré,13.9874,10.27,Niger,14639.0
3016,Ayt ’Attou ou L’Arbi,31.5456,-8.2967,Morocco,14544.0
3017,Sokone,13.8833,-16.3667,Senegal,14500.0
3018,Ayomi,6.7833,1.7167,Benin,14191.0
3019,Marofinaritra,-15.0333,50.1167,Madagascar,14546.0
3020,Boula’wane,32.8607,-8.053,Morocco,14485.0
3021,Ouled Sidi Brahim,36.3667,3.7167,Algeria,14499.0
3022,Bezou,32.0833,-7.05,Morocco,14072.0
3023,Iakora,-23.1,46.65,Madagascar,14547.0
3024,Plumtree,-20.4781,27.7972,Zimbabwe,14459.0
3025,Ankaramena,-25.0167,46.75,Madagascar,14456.0
3026,Iflissen,36.8636,4.2203,Algeria,14311.0
3027,Belazao,-19.8833,46.9667,Madagascar,14332.0
3028,Sidi Azzouz,31.7667,-7.6667,Morocco,14356.0
3029,Ourtzagh,34.55,-4.9333,Morocco,14381.0
3030,Zemrane,31.5339,-8.2672,Morocco,14338.0
3031,Tagalft,32.2389,-6.1238,Morocco,14423.0
3032,Mantaly,-13.1667,48.9667,Madagascar,14420.0
3033,Temsamane,35.1167,-3.6333,Morocco,13920.0
3034,Tounfit,32.4667,-5.2333,Morocco,13297.0
3035,Ihaddadene,31.2,-9.65,Morocco,14345.0
3036,Zaouiat Moulay Bouchta El Khammar,34.4833,-5.1167,Morocco,14347.0
3037,Sīdī Barānī,31.6108,25.9256,Egypt,14393.0
3038,Koundara,12.48,-13.296,Guinea,13990.0
3039,Tafrant,34.625,-5.1242,Morocco,14246.0
3040,Abadla,31.0167,-2.7333,Algeria,14364.0
3041,Ambohimanga Atsimo,-20.8667,47.6,Madagascar,14293.0
3042,Gesuba,6.7242,37.5567,Ethiopia,13927.0
3043,Takerbouzt,36.418,4.3428,Algeria,14000.0
3044,Mongeri,8.3167,-11.7333,Sierra Leone,14273.0
3045,Bousso,10.4825,16.7161,Chad,14286.0
3046,Kouroussa,10.653,-9.892,Guinea,14223.0
3047,Dayr al Barshā,27.75,30.9,Egypt,14297.0
3048,Kelafo,5.5889,44.2056,Ethiopia,14242.0
3049,Douar Hammadi,31.6,-8.4667,Morocco,14227.0
3050,Orkney,-26.9789,26.6692,South Africa,13435.0
3051,Bou Izakarn,29.1667,-9.7333,Morocco,14228.0
3052,Zayda,32.8167,-4.95,Morocco,13181.0
3053,Aḑ Ḑab‘ah,31.0338,28.4333,Egypt,14212.0
3054,Belambo,-19.4,47.5167,Madagascar,14000.0
3055,Kaoma,-14.8,24.8,Zambia,14212.0
3056,Adakplamé,7.45,2.55,Benin,14089.0
3057,Beronono,-18.2,47.5167,Madagascar,14148.0
3058,Summerstrand,-33.9914,25.6569,South Africa,12614.0
3059,Ksibet el Mediouni,35.69,10.85,Tunisia,13122.0
3060,Sidi Abdelkarim,33.1869,-7.2333,Morocco,14037.0
3061,Rose Belle,-20.4025,57.6061,Mauritius,12799.0
3062,Boutilimit,17.5504,-14.7,Mauritania,14142.0
3063,Debre Werk’,10.6667,38.1667,Ethiopia,13908.0
3064,Sahalanona,-22.05,47.6167,Madagascar,14000.0
3065,Antanambaobe,-16.25,49.6667,Madagascar,14000.0
3066,Mahatsinjony,-21.4167,47.2,Madagascar,14000.0
3067,El Guetar,34.3372,8.9528,Tunisia,14088.0
3068,Fiadanana,-20.3333,47.4333,Madagascar,14000.0
3069,Zazafotsy,-22.2,46.35,Madagascar,14062.0
3070,Galmi,13.966,5.675,Niger,13888.0
3071,Ambohimitombo,-20.7167,47.4333,Madagascar,14000.0
3072,Mahavelona,-19.1667,46.5167,Madagascar,14000.0
3073,Mbini,1.5833,9.6167,Equatorial Guinea,14034.0
3074,Talwat,31.2883,-7.2372,Morocco,14060.0
3075,Akropong,5.9742,-0.0881,Ghana,13785.0
3076,Moudjbara,34.5037,3.4704,Algeria,14052.0
3077,Ambatomarina,-20.5833,47.0167,Madagascar,14000.0
3078,Marokarima,-21.2167,48.1333,Madagascar,14000.0
3079,Amborondra,-21.9167,47.7667,Madagascar,14000.0
3080,Vanono,-16.0333,49.45,Madagascar,14000.0
3081,Tsarahasina,-15.7667,47.5833,Madagascar,14000.0
3082,Bēylul,13.2644,42.3342,Eritrea,14055.0
3083,Antohobe,-19.7667,46.0167,Madagascar,14016.0
3084,Ambodihara,-14.75,48.9833,Madagascar,14000.0
3085,Talata-Vohimena,-20.85,46.9667,Madagascar,14000.0
3086,Bealanana,-14.55,48.7333,Madagascar,14000.0
3087,Ambohimiera,-21.05,47.5,Madagascar,13983.0
3088,Beraketa,-24.1833,45.6833,Madagascar,14000.0
3089,Ambahita,-24.0,45.2667,Madagascar,14000.0
3090,Kalandy,-15.75,48.7333,Madagascar,14000.0
3091,Bevato,-18.6833,46.25,Madagascar,14000.0
3092,Mahajamba,-15.7,47.1,Madagascar,14000.0
3093,Thala,35.5667,8.6667,Tunisia,13968.0
3094,Ankiliabo,-21.7,43.9,Madagascar,14000.0
